sumario_S8__D5_C11_GPovo.txt.seg_S9, 0.6, 0, 1, COMPLEMENTO, 0.1, 0.5, sim
sumario_S5__D3_C50_OGlobo.txt.seg_S15, 0.25, 0, 1, REDUNDANCIA, 0.0, 0.4343891402714932, nao
sumario_S5__D3_C50_OGlobo.txt.seg_S14, 0.16666666666666666, 0, 1, REDUNDANCIA, 0.0, 0.024, nao
sumario_S5__D3_C50_OGlobo.txt.seg_S17, 0.08333333333333333, 1, 0, NOT_RELATION, 0.14285714285714285, 0.30939226519337015, nao
sumario_S5__D3_C50_OGlobo.txt.seg_S16, 0.08333333333333333, 1, 0, NOT_RELATION, 0.14285714285714285, 0.14965986394557823, nao
sumario_S5__D3_C50_OGlobo.txt.seg_S19, 0.16666666666666666, 0, 0, NOT_RELATION, 0.2857142857142857, 0.1935483870967742, nao
sumario_S5__D3_C50_OGlobo.txt.seg_S18, 0.0, 0, 0, NOT_RELATION, 0.14285714285714285, 0.032, nao
sumario_S4__D3_C12_GPovo.txt.seg_S10, 0.0, 0, 0, NOT_RELATION, 0.0, 0.6150234741784038, nao
sumario_S2__D1_C16_Folha.txt.seg_S1, 0.06666666666666667, 0, 0, NOT_RELATION, 0.0, 0.036585365853658534, nao
sumario_S7__D1_C27_Folha.txt.seg_S19, 0.1, 0, 0, NOT_RELATION, 0.0, 0.4, nao
sumario_S2__D1_C16_Folha.txt.seg_S3, 0.0, 0, 0, NOT_RELATION, 0.2, 0.689873417721519, nao
sumario_S2__D1_C16_Folha.txt.seg_S2, 0.06666666666666667, 0, 0, NOT_RELATION, 0.2, 0.3670886075949367, nao
sumario_S2__D1_C16_Folha.txt.seg_S5, 0.0, 0, 0, NOT_RELATION, 0.0, 0.164021164021164, nao
sumario_S2__D1_C16_Folha.txt.seg_S4, 0.0, 0, 0, NOT_RELATION, 0.0, 0.22151898734177214, nao
sumario_S2__D1_C16_Folha.txt.seg_S7, 0.06666666666666667, 0, 0, NOT_RELATION, 0.2, 0.164021164021164, nao
sumario_S2__D1_C16_Folha.txt.seg_S6, 0.0, 0, 0, NOT_RELATION, 0.0, 0.006329113924050633, nao
sumario_S2__D1_C16_Folha.txt.seg_S9, 0.0, 0, 0, NOT_RELATION, 0.2, 0.3037974683544304, nao
sumario_S2__D1_C16_Folha.txt.seg_S8, 0.0, 0, 0, NOT_RELATION, 0.2, 0.036585365853658534, nao
sumario_S7__D1_C27_Folha.txt.seg_S12, 0.0, 0, 0, NOT_RELATION, 0.2727272727272727, 0.3111111111111111, nao
sumario_S7__D1_C27_Folha.txt.seg_S13, 0.0, 0, 0, NOT_RELATION, 0.18181818181818182, 0.3233082706766917, nao
sumario_S7__D1_C27_Folha.txt.seg_S14, 0.2, 0, 1, COMPLEMENTO, 0.18181818181818182, 0.4888888888888889, nao
sumario_S7__D1_C27_Folha.txt.seg_S15, 0.1, 0, 0, NOT_RELATION, 0.18181818181818182, 0.2222222222222222, nao
sumario_S7__D1_C27_Folha.txt.seg_S16, 0.0, 0, 0, NOT_RELATION, 0.09090909090909091, 0.11764705882352941, nao
sumario_S7__D1_C27_Folha.txt.seg_S17, 0.0, 0, 0, NOT_RELATION, 0.09090909090909091, 0.10891089108910891, nao
sumario_S3__D1_C27_Folha.txt.seg_S25, 0.0, 0, 0, NOT_RELATION, 0.5454545454545454, 0.6444444444444445, nao
sumario_S3__D1_C27_Folha.txt.seg_S24, 0.0, 0, 0, NOT_RELATION, 0.45454545454545453, 0.4740740740740741, nao
sumario_S3__D1_C27_Folha.txt.seg_S27, 0.0, 0, 0, NOT_RELATION, 0.5454545454545454, 0.7851851851851852, nao
sumario_S3__D1_C27_Folha.txt.seg_S26, 0.06666666666666667, 0, 0, NOT_RELATION, 0.5454545454545454, 0.6444444444444445, nao
sumario_S3__D1_C27_Folha.txt.seg_S21, 0.0, 0, 0, NOT_RELATION, 0.36363636363636365, 0.5407407407407407, nao
sumario_S3__D1_C27_Folha.txt.seg_S20, 0.06666666666666667, 0, 0, NOT_RELATION, 0.36363636363636365, 0.7333333333333333, nao
sumario_S3__D1_C27_Folha.txt.seg_S23, 0.13333333333333333, 0, 0, NOT_RELATION, 0.45454545454545453, 0.17777777777777778, nao
sumario_S3__D1_C27_Folha.txt.seg_S22, 0.0, 0, 0, NOT_RELATION, 0.45454545454545453, 0.43703703703703706, nao
sumario_S3__D1_C27_Folha.txt.seg_S29, 0.06666666666666667, 0, 0, NOT_RELATION, 0.6363636363636364, 0.5703703703703704, nao
sumario_S9__D1_C44_Folha.txt.seg_S1, 0.375, 0, 0, NOT_RELATION, 0.5, 0.59, nao
sumario_S1__D2_C16_Estadao.txt.seg_S23, 0.0, 0, 0, NOT_RELATION, 1.0, 0.8305084745762712, nao
sumario_S4__D4_C35_JB.txt.seg_S1, 0.13333333333333333, 0, 0, NOT_RELATION, 0.5, 0.42727272727272725, nao
sumario_S4__D4_C35_JB.txt.seg_S2, 0.06666666666666667, 0, 0, NOT_RELATION, 0.3333333333333333, 0.17647058823529413, nao
sumario_S4__D4_C35_JB.txt.seg_S3, 0.2, 1, 1, REDUNDANCIA, 0.16666666666666666, 0.15873015873015872, nao
sumario_S4__D4_C35_JB.txt.seg_S4, 0.0, 0, 0, NOT_RELATION, 0.0, 0.6349206349206349, nao
sumario_S4__D4_C35_JB.txt.seg_S5, 0.0, 0, 0, NOT_RELATION, 0.16666666666666666, 0.7222222222222222, nao
sumario_S4__D4_C35_JB.txt.seg_S6, 0.06666666666666667, 1, 0, NOT_RELATION, 0.3333333333333333, 0.6037735849056604, nao
sumario_S4__D4_C35_JB.txt.seg_S7, 0.0, 0, 0, NOT_RELATION, 0.5, 0.1870967741935484, nao
sumario_S4__D4_C35_JB.txt.seg_S8, 0.0, 0, 0, NOT_RELATION, 0.6666666666666666, 0.42727272727272725, nao
sumario_S4__D4_C27_JB.txt.seg_S19, 0.0, 0, 0, NOT_RELATION, 0.2727272727272727, 0.13157894736842105, nao
sumario_S12__D4_C36_JB.txt.seg_S19, 0.0, 0, 0, NOT_RELATION, 0.38461538461538464, 0.5238095238095238, nao
sumario_S12__D4_C36_JB.txt.seg_S18, 0.0, 0, 0, NOT_RELATION, 0.46153846153846156, 0.27586206896551724, nao
sumario_S12__D4_C36_JB.txt.seg_S17, 0.0, 0, 0, NOT_RELATION, 0.46153846153846156, 0.75390625, nao
sumario_S12__D4_C36_JB.txt.seg_S16, 0.0, 0, 0, NOT_RELATION, 0.46153846153846156, 0.37, nao
sumario_S12__D4_C36_JB.txt.seg_S15, 0.0, 0, 0, NOT_RELATION, 0.5384615384615384, 0.7069767441860465, nao
sumario_S12__D4_C36_JB.txt.seg_S14, 0.0, 0, 0, NOT_RELATION, 0.5384615384615384, 0.37, nao
sumario_S12__D4_C36_JB.txt.seg_S13, 0.14285714285714285, 0, 0, NOT_RELATION, 0.5384615384615384, 0.23170731707317074, nao
sumario_S12__D4_C36_JB.txt.seg_S12, 0.0, 0, 0, NOT_RELATION, 0.6153846153846154, 0.6158536585365854, nao
sumario_S12__D4_C36_JB.txt.seg_S11, 0.0, 0, 0, NOT_RELATION, 0.5384615384615384, 0.2222222222222222, nao
sumario_S12__D4_C36_JB.txt.seg_S10, 0.0, 0, 0, NOT_RELATION, 0.46153846153846156, 0.6752577319587629, nao
sumario_S4__D1_C2_Folha.txt.seg_S11, 0.08333333333333333, 0, 0, NOT_RELATION, 0.0, 0.034782608695652174, nao
sumario_S4__D1_C2_Folha.txt.seg_S10, 0.0, 0, 0, NOT_RELATION, 0.0, 0.6347826086956522, nao
sumario_S4__D1_C2_Folha.txt.seg_S13, 0.0, 0, 0, NOT_RELATION, 0.16666666666666666, 0.6782608695652174, nao
sumario_S4__D1_C2_Folha.txt.seg_S12, 0.0, 1, 0, NOT_RELATION, 0.0, 0.4260869565217391, nao
sumario_S4__D1_C2_Folha.txt.seg_S15, 0.0, 0, 0, NOT_RELATION, 0.16666666666666666, 0.4, nao
sumario_S4__D1_C2_Folha.txt.seg_S14, 0.08333333333333333, 0, 0, NOT_RELATION, 0.16666666666666666, 0.25217391304347825, nao
sumario_S7__D3_C50_OGlobo.txt.seg_S19, 0.08333333333333333, 0, 0, NOT_RELATION, 0.0, 0.21935483870967742, nao
sumario_S7__D3_C50_OGlobo.txt.seg_S18, 0.0, 0, 0, NOT_RELATION, 0.14285714285714285, 0.0, nao
sumario_S7__D3_C50_OGlobo.txt.seg_S17, 0.08333333333333333, 1, 0, NOT_RELATION, 0.14285714285714285, 0.3314917127071823, nao
sumario_S7__D3_C50_OGlobo.txt.seg_S16, 0.16666666666666666, 1, 0, NOT_RELATION, 0.14285714285714285, 0.17687074829931973, nao
sumario_S7__D3_C50_OGlobo.txt.seg_S15, 0.25, 0, 1, REDUNDANCIA, 0.2857142857142857, 0.45248868778280543, sim
sumario_S7__D3_C50_OGlobo.txt.seg_S14, 0.16666666666666666, 1, 0, NOT_RELATION, 0.2857142857142857, 0.00819672131147541, nao
sumario_S7__D3_C50_OGlobo.txt.seg_S13, 0.16666666666666666, 0, 1, REDUNDANCIA, 0.2857142857142857, 0.34594594594594597, nao
sumario_S7__D3_C50_OGlobo.txt.seg_S12, 0.08333333333333333, 0, 0, NOT_RELATION, 0.42857142857142855, 0.17355371900826447, nao
sumario_S7__D3_C50_OGlobo.txt.seg_S11, 0.25, 0, 0, NOT_RELATION, 0.42857142857142855, 0.03305785123966942, nao
sumario_S7__D3_C50_OGlobo.txt.seg_S10, 0.08333333333333333, 1, 0, NOT_RELATION, 0.42857142857142855, 0.00819672131147541, nao
sumario_S4__D4_C27_JB.txt.seg_S18, 0.1111111111111111, 0, 1, COMPLEMENTO, 0.18181818181818182, 0.4696969696969697, nao
sumario_S7__D1_C48_Folha.txt.seg_S14, 0.0, 0, 0, NOT_RELATION, 0.25, 0.017699115044247787, nao
sumario_S1__D1_C50_Folha.txt.seg_S18, 0.041666666666666664, 0, 0, NOT_RELATION, 0.7142857142857143, 0.7224334600760456, nao
sumario_S1__D1_C50_Folha.txt.seg_S19, 0.0, 0, 0, NOT_RELATION, 0.8571428571428571, 0.7642585551330798, nao
sumario_S1__D1_C50_Folha.txt.seg_S14, 0.041666666666666664, 1, 0, NOT_RELATION, 0.5714285714285714, 0.6007604562737643, nao
sumario_S1__D1_C50_Folha.txt.seg_S15, 0.08333333333333333, 0, 0, NOT_RELATION, 0.5714285714285714, 0.30038022813688214, nao
sumario_S1__D1_C50_Folha.txt.seg_S16, 0.08333333333333333, 1, 0, NOT_RELATION, 0.7142857142857143, 0.4866920152091255, nao
sumario_S1__D1_C50_Folha.txt.seg_S17, 0.16666666666666666, 0, 0, NOT_RELATION, 0.7142857142857143, 0.596958174904943, nao
sumario_S1__D1_C50_Folha.txt.seg_S10, 0.0, 0, 0, NOT_RELATION, 0.42857142857142855, 0.7566539923954373, nao
sumario_S1__D1_C50_Folha.txt.seg_S11, 0.041666666666666664, 0, 0, NOT_RELATION, 0.42857142857142855, 0.6501901140684411, nao
sumario_S1__D1_C50_Folha.txt.seg_S12, 0.08333333333333333, 0, 0, NOT_RELATION, 0.42857142857142855, 0.7756653992395437, nao
sumario_S1__D1_C50_Folha.txt.seg_S13, 0.0, 0, 0, NOT_RELATION, 0.5714285714285714, 0.7604562737642585, nao
sumario_S6__D1_C16_Folha.txt.seg_S19, 0.0, 0, 0, NOT_RELATION, 0.2, 0.19548872180451127, nao
sumario_S6__D1_C16_Folha.txt.seg_S18, 0.0, 0, 0, NOT_RELATION, 0.0, 0.15079365079365079, nao
sumario_S4__D3_C6_JB.txt.seg_S8, 0.0, 0, 0, NOT_RELATION, 0.0, 0.43243243243243246, nao
sumario_S4__D3_C6_JB.txt.seg_S9, 0.2727272727272727, 0, 0, NOT_RELATION, 0.25, 0.02631578947368421, nao
sumario_S6__D1_C16_Folha.txt.seg_S11, 0.0, 0, 0, NOT_RELATION, 0.4, 0.07476635514018691, nao
sumario_S6__D1_C16_Folha.txt.seg_S10, 0.8181818181818182, 0, 1, REDUNDANCIA, 0.4, 0.3141025641025641, sim
sumario_S6__D1_C16_Folha.txt.seg_S13, 0.0, 0, 0, NOT_RELATION, 0.2, 0.037383177570093455, nao
sumario_S6__D1_C16_Folha.txt.seg_S12, 0.09090909090909091, 0, 0, NOT_RELATION, 0.4, 0.3668639053254438, nao
sumario_S6__D1_C16_Folha.txt.seg_S15, 0.09090909090909091, 0, 0, NOT_RELATION, 0.2, 0.6066176470588235, nao
sumario_S6__D1_C16_Folha.txt.seg_S14, 0.0, 0, 0, NOT_RELATION, 0.2, 0.2866666666666667, nao
sumario_S6__D1_C16_Folha.txt.seg_S17, 0.0, 0, 0, NOT_RELATION, 0.0, 0.018691588785046728, nao
sumario_S6__D1_C16_Folha.txt.seg_S16, 0.0, 0, 0, NOT_RELATION, 0.0, 0.09345794392523364, nao
sumario_S8__D1_C27_Folha.txt.seg_S13, 0.0, 0, 0, NOT_RELATION, 0.2727272727272727, 0.5789473684210527, nao
sumario_S1__D1_C44_Folha.txt.seg_S18, 0.3333333333333333, 0, 1, REDUNDANCIA, 1.0, 0.4939759036144578, nao
sumario_S1__D1_C44_Folha.txt.seg_S13, 0.16666666666666666, 0, 0, NOT_RELATION, 0.75, 0.20253164556962025, nao
sumario_S1__D1_C44_Folha.txt.seg_S12, 0.0, 0, 0, NOT_RELATION, 0.625, 0.31891891891891894, nao
sumario_S1__D1_C44_Folha.txt.seg_S11, 0.0, 0, 0, NOT_RELATION, 0.625, 0.2857142857142857, nao
sumario_S1__D1_C44_Folha.txt.seg_S10, 0.4166666666666667, 0, 1, REDUNDANCIA, 0.5, 0.20253164556962025, nao
sumario_S1__D1_C44_Folha.txt.seg_S17, 0.5833333333333334, 0, 1, COMPLEMENTO, 1.0, 0.35051546391752575, nao
sumario_S1__D1_C44_Folha.txt.seg_S16, 0.16666666666666666, 1, 0, NOT_RELATION, 0.875, 0.413953488372093, nao
sumario_S1__D1_C44_Folha.txt.seg_S15, 0.6666666666666666, 0, 1, REDUNDANCIA, 0.875, 0.015873015873015872, sim
sumario_S1__D1_C44_Folha.txt.seg_S14, 0.0, 0, 0, NOT_RELATION, 0.75, 0.2631578947368421, nao
sumario_S1__D4_C26_JB.txt.seg_S5, 0.25, 0, 1, REDUNDANCIA, 0.2222222222222222, 0.16101694915254236, sim
sumario_S4__D1_C20_Folha.txt.seg_S20, 0.0, 1, 0, NOT_RELATION, 0.8571428571428571, 0.7880597014925373, nao
sumario_S5__D2_C33_Estadao.txt.seg_S26, 0.0, 0, 0, NOT_RELATION, 0.3333333333333333, 0.22929936305732485, nao
sumario_S5__D2_C33_Estadao.txt.seg_S27, 0.0, 0, 0, NOT_RELATION, 0.3333333333333333, 0.07006369426751592, nao
sumario_S1__D4_C26_JB.txt.seg_S1, 0.8333333333333334, 0, 1, REDUNDANCIA, 0.0, 0.56, sim
sumario_S5__D2_C33_Estadao.txt.seg_S21, 0.06666666666666667, 0, 0, NOT_RELATION, 0.16666666666666666, 0.21019108280254778, nao
sumario_S5__D2_C33_Estadao.txt.seg_S22, 0.0, 0, 0, NOT_RELATION, 0.25, 0.3248407643312102, nao
sumario_S5__D2_C33_Estadao.txt.seg_S23, 0.0, 0, 0, NOT_RELATION, 0.25, 0.050955414012738856, nao
sumario_S9__D1_C18_Folha.txt.seg_S21, 0.0, 0, 0, NOT_RELATION, 0.25, 0.38666666666666666, nao
sumario_S9__D1_C18_Folha.txt.seg_S20, 0.0, 0, 0, NOT_RELATION, 0.25, 0.37333333333333335, nao
sumario_S9__D1_C18_Folha.txt.seg_S23, 0.058823529411764705, 0, 0, NOT_RELATION, 0.125, 0.3119266055045872, nao
sumario_S9__D1_C18_Folha.txt.seg_S22, 0.0, 0, 0, NOT_RELATION, 0.125, 0.20666666666666667, nao
sumario_S5__D2_C33_Estadao.txt.seg_S28, 0.06666666666666667, 0, 0, NOT_RELATION, 0.4166666666666667, 0.07647058823529412, nao
sumario_S5__D2_C33_Estadao.txt.seg_S29, 0.0, 0, 0, NOT_RELATION, 0.4166666666666667, 0.6114649681528662, nao
sumario_S1__D2_C48_Estadao.txt.seg_S7, 0.0, 0, 0, NOT_RELATION, 0.375, 0.09929078014184398, nao
sumario_S1__D2_C48_Estadao.txt.seg_S6, 0.08333333333333333, 0, 0, NOT_RELATION, 0.25, 0.723404255319149, nao
sumario_S1__D2_C48_Estadao.txt.seg_S5, 0.16666666666666666, 0, 1, COMPLEMENTO, 0.25, 0.3120567375886525, sim
sumario_S1__D2_C48_Estadao.txt.seg_S4, 0.0, 0, 0, NOT_RELATION, 0.125, 0.4268292682926829, nao
sumario_S4__D2_C13_Estadao.txt.seg_S8, 0.07692307692307693, 0, 0, NOT_RELATION, 0.0, 0.35348837209302325, nao
sumario_S4__D2_C13_Estadao.txt.seg_S9, 0.0, 0, 0, NOT_RELATION, 0.2, 0.2302158273381295, nao
sumario_S1__D2_C48_Estadao.txt.seg_S1, 0.4166666666666667, 1, 1, REDUNDANCIA, 0.0, 0.03424657534246575, sim
sumario_S2__D1_C36_Folha.txt.seg_S18, 0.058823529411764705, 0, 0, NOT_RELATION, 1.0, 0.3567251461988304, nao
sumario_S2__D1_C36_Folha.txt.seg_S17, 0.0, 0, 0, NOT_RELATION, 1.0, 0.6549707602339181, nao
sumario_S2__D1_C36_Folha.txt.seg_S16, 0.0, 0, 0, NOT_RELATION, 1.0, 0.43859649122807015, nao
sumario_S2__D1_C36_Folha.txt.seg_S15, 0.058823529411764705, 0, 0, NOT_RELATION, 1.0, 0.6023391812865497, nao
sumario_S2__D1_C36_Folha.txt.seg_S14, 0.058823529411764705, 0, 0, NOT_RELATION, 0.9230769230769231, 0.6140350877192983, nao
sumario_S2__D1_C36_Folha.txt.seg_S13, 0.058823529411764705, 1, 0, NOT_RELATION, 0.8461538461538461, 0.011695906432748537, nao
sumario_S4__D2_C13_Estadao.txt.seg_S1, 0.0, 0, 0, NOT_RELATION, 0.2, 0.18705035971223022, nao
sumario_S2__D1_C36_Folha.txt.seg_S11, 0.0, 0, 0, NOT_RELATION, 0.6923076923076923, 0.10526315789473684, nao
sumario_S4__D2_C13_Estadao.txt.seg_S3, 0.0, 0, 0, NOT_RELATION, 0.2, 0.007194244604316547, nao
sumario_S3__D1_C7_Estadao.txt.seg_S12, 0.0, 0, 0, NOT_RELATION, 0.0, 0.17721518987341772, nao
sumario_S3__D2_C32_Estadao.txt.seg_S13, 0.0, 0, 0, NOT_RELATION, 0.5, 0.4369747899159664, nao
sumario_S4__D4_C27_JB.txt.seg_S14, 0.0, 0, 0, NOT_RELATION, 0.09090909090909091, 0.175, nao
sumario_S6__D4_C32_GPovo.txt.seg_S24, 0.0, 0, 0, NOT_RELATION, 0.25, 0.5652173913043478, nao
sumario_S6__D4_C32_GPovo.txt.seg_S25, 0.0, 0, 0, NOT_RELATION, 0.375, 0.6319018404907976, nao
sumario_S6__D4_C32_GPovo.txt.seg_S26, 0.0, 0, 0, NOT_RELATION, 0.375, 0.689119170984456, nao
sumario_S6__D4_C32_GPovo.txt.seg_S27, 0.0, 0, 0, NOT_RELATION, 0.375, 0.23333333333333334, nao
sumario_S6__D4_C32_GPovo.txt.seg_S20, 0.14285714285714285, 0, 0, NOT_RELATION, 0.125, 0.6026490066225165, nao
sumario_S6__D4_C32_GPovo.txt.seg_S21, 0.0, 0, 0, NOT_RELATION, 0.125, 0.14285714285714285, nao
sumario_S6__D4_C32_GPovo.txt.seg_S22, 0.0, 0, 0, NOT_RELATION, 0.25, 0.1044776119402985, nao
sumario_S6__D4_C32_GPovo.txt.seg_S23, 0.0, 0, 0, NOT_RELATION, 0.25, 0.13333333333333333, nao
sumario_S6__D4_C32_GPovo.txt.seg_S28, 0.0, 0, 0, NOT_RELATION, 0.5, 0.6511627906976745, nao
sumario_S6__D4_C32_GPovo.txt.seg_S29, 0.14285714285714285, 0, 0, NOT_RELATION, 0.5, 0.53125, nao
sumario_S1__D2_C12_Estadao.txt.seg_S4, 0.05, 0, 0, NOT_RELATION, 0.3333333333333333, 0.535, sim
sumario_S1__D2_C12_Estadao.txt.seg_S5, 0.05, 0, 0, NOT_RELATION, 0.3333333333333333, 0.3, nao
sumario_S1__D2_C12_Estadao.txt.seg_S6, 0.0, 0, 0, NOT_RELATION, 0.3333333333333333, 0.3103448275862069, nao
sumario_S1__D2_C12_Estadao.txt.seg_S7, 0.0, 0, 0, NOT_RELATION, 0.6666666666666666, 0.315, nao
sumario_S12__D4_C27_JB.txt.seg_S3, 0.0, 0, 0, NOT_RELATION, 0.09090909090909091, 0.4810126582278481, nao
sumario_S1__D2_C12_Estadao.txt.seg_S1, 0.3, 0, 1, REDUNDANCIA, 0.0, 0.05, sim
sumario_S1__D2_C12_Estadao.txt.seg_S2, 0.25, 0, 0, NOT_RELATION, 0.0, 0.19678714859437751, nao
sumario_S1__D2_C12_Estadao.txt.seg_S3, 0.1, 0, 0, NOT_RELATION, 0.0, 0.12, nao
sumario_S1__D2_C12_Estadao.txt.seg_S8, 0.1, 0, 0, NOT_RELATION, 0.6666666666666666, 0.405, nao
sumario_S1__D2_C12_Estadao.txt.seg_S9, 0.1, 0, 0, NOT_RELATION, 0.6666666666666666, 0.025, nao
sumario_S1__D4_C26_JB.txt.seg_S12, 0.16666666666666666, 0, 0, NOT_RELATION, 0.5555555555555556, 0.25, nao
sumario_S3__D4_C27_JB.txt.seg_S32, 0.0, 0, 0, NOT_RELATION, 0.7272727272727273, 0.362962962962963, nao
sumario_S3__D4_C27_JB.txt.seg_S33, 0.0, 0, 0, NOT_RELATION, 0.7272727272727273, 0.5333333333333333, nao
sumario_S3__D4_C27_JB.txt.seg_S30, 0.13333333333333333, 0, 0, NOT_RELATION, 0.6363636363636364, 0.03571428571428571, nao
sumario_S3__D4_C27_JB.txt.seg_S31, 0.0, 0, 0, NOT_RELATION, 0.7272727272727273, 0.07407407407407407, nao
sumario_S7__D3_C36_OGlobo.txt.seg_S19, 0.0, 0, 0, NOT_RELATION, 0.9230769230769231, 0.38461538461538464, nao
sumario_S7__D3_C36_OGlobo.txt.seg_S18, 0.0, 0, 0, NOT_RELATION, 0.8461538461538461, 0.4146341463414634, nao
sumario_S7__D3_C36_OGlobo.txt.seg_S17, 0.0, 0, 0, NOT_RELATION, 0.7692307692307693, 0.26153846153846155, nao
sumario_S7__D3_C36_OGlobo.txt.seg_S16, 0.0, 0, 0, NOT_RELATION, 0.6923076923076923, 0.22580645161290322, nao
sumario_S7__D3_C36_OGlobo.txt.seg_S15, 0.16666666666666666, 0, 0, NOT_RELATION, 0.6153846153846154, 0.7159763313609467, nao
sumario_S7__D3_C36_OGlobo.txt.seg_S14, 0.0, 0, 0, NOT_RELATION, 0.5384615384615384, 0.2835820895522388, nao
sumario_S7__D3_C36_OGlobo.txt.seg_S13, 0.0, 0, 0, NOT_RELATION, 0.46153846153846156, 0.616, nao
sumario_S7__D3_C36_OGlobo.txt.seg_S12, 0.0, 0, 0, NOT_RELATION, 0.38461538461538464, 0.38461538461538464, nao
sumario_S7__D3_C36_OGlobo.txt.seg_S11, 0.0, 0, 0, NOT_RELATION, 0.3076923076923077, 0.02040816326530612, nao
sumario_S7__D3_C36_OGlobo.txt.seg_S10, 0.0, 0, 0, NOT_RELATION, 0.23076923076923078, 0.5384615384615384, nao
sumario_S4__D4_C11_JB.txt.seg_S17, 0.0, 1, 0, NOT_RELATION, 0.2, 0.3979591836734694, nao
sumario_S11__D3_C33_OGlobo.txt.seg_S3, 0.2, 1, 0, NOT_RELATION, 0.6666666666666666, 0.6388888888888888, nao
sumario_S4__D4_C11_JB.txt.seg_S11, 0.09090909090909091, 0, 0, NOT_RELATION, 0.0, 0.14782608695652175, nao
sumario_S1__D3_C10_OGlobo.txt.seg_S1, 0.25, 0, 1, REDUNDANCIA, 0.0, 0.475, sim
sumario_S4__D4_C11_JB.txt.seg_S12, 0.0, 0, 0, NOT_RELATION, 0.0, 0.5102040816326531, nao
sumario_S4__D4_C11_JB.txt.seg_S13, 0.0, 0, 0, NOT_RELATION, 0.1, 0.16326530612244897, nao
sumario_S1__D3_C10_OGlobo.txt.seg_S3, 0.0, 0, 0, NOT_RELATION, 0.2, 0.71, nao
sumario_S1__D3_C10_OGlobo.txt.seg_S2, 0.3, 0, 1, REDUNDANCIA, 0.0, 0.59, sim
sumario_S4__D2_C3_Estadao.txt.seg_S4, 0.125, 0, 0, NOT_RELATION, 0.0, 0.2962962962962963, nao
sumario_S9__D2_C27_Estadao.txt.seg_S9, 0.0, 0, 0, NOT_RELATION, 0.0, 0.6304347826086957, nao
sumario_S2__D2_C2_Estadao.txt.seg_S20, 0.0, 0, 0, NOT_RELATION, 0.8333333333333334, 0.3793103448275862, nao
sumario_S5__D1_C27_Folha.txt.seg_S26, 0.0, 0, 0, NOT_RELATION, 0.36363636363636365, 0.4606741573033708, nao
sumario_S1__D4_C25_JB.txt.seg_S2, 0.0, 0, 0, NOT_RELATION, 0.0, 0.45454545454545453, nao
sumario_S1__D4_C25_JB.txt.seg_S3, 0.0, 0, 0, NOT_RELATION, 0.0, 0.5384615384615384, nao
sumario_S1__D4_C25_JB.txt.seg_S1, 0.5, 0, 1, COMPLEMENTO, 0.0, 0.05714285714285714, nao
sumario_S1__D4_C25_JB.txt.seg_S6, 0.0, 0, 0, NOT_RELATION, 0.14285714285714285, 0.3181818181818182, nao
sumario_S1__D4_C25_JB.txt.seg_S7, 0.0, 0, 0, NOT_RELATION, 0.2857142857142857, 0.38317757009345793, nao
sumario_S1__D4_C25_JB.txt.seg_S4, 0.3333333333333333, 0, 1, COMPLEMENTO, 0.14285714285714285, 0.10810810810810811, nao
sumario_S1__D4_C25_JB.txt.seg_S5, 0.16666666666666666, 0, 0, NOT_RELATION, 0.14285714285714285, 0.3333333333333333, nao
sumario_S2__D2_C41_Estadao.txt.seg_S11, 0.3333333333333333, 0, 1, REDUNDANCIA, 0.8, 0.07228915662650602, nao
sumario_S2__D2_C41_Estadao.txt.seg_S10, 0.1111111111111111, 0, 0, NOT_RELATION, 0.6, 0.45751633986928103, nao
sumario_S1__D4_C25_JB.txt.seg_S8, 0.0, 0, 0, NOT_RELATION, 0.2857142857142857, 0.22727272727272727, nao
sumario_S2__D2_C41_Estadao.txt.seg_S12, 0.0, 0, 0, NOT_RELATION, 0.8, 0.5585106382978723, nao
sumario_S5__D1_C6_Folha.txt.seg_S6, 0.1, 0, 0, NOT_RELATION, 0.5, 0.7758620689655172, nao
sumario_S8__D3_C33_OGlobo.txt.seg_S1, 0.1, 1, 0, NOT_RELATION, 0.5833333333333334, 0.6655290102389079, nao
sumario_S8__D3_C33_OGlobo.txt.seg_S3, 0.4, 0, 0, NOT_RELATION, 0.4166666666666667, 0.7277777777777777, nao
sumario_S8__D3_C33_OGlobo.txt.seg_S2, 0.2, 0, 0, NOT_RELATION, 0.5, 0.6722408026755853, sim
sumario_S8__D3_C33_OGlobo.txt.seg_S5, 0.2, 0, 0, NOT_RELATION, 0.25, 0.5219512195121951, nao
sumario_S8__D3_C33_OGlobo.txt.seg_S4, 0.0, 0, 0, NOT_RELATION, 0.3333333333333333, 0.1836734693877551, nao
sumario_S8__D3_C33_OGlobo.txt.seg_S7, 0.5, 0, 0, NOT_RELATION, 0.08333333333333333, 0.36363636363636365, sim
sumario_S8__D3_C33_OGlobo.txt.seg_S6, 0.3, 0, 0, NOT_RELATION, 0.16666666666666666, 0.4269005847953216, sim
sumario_S8__D3_C33_OGlobo.txt.seg_S9, 0.1, 0, 1, REDUNDANCIA, 0.08333333333333333, 0.4895833333333333, nao
sumario_S8__D3_C33_OGlobo.txt.seg_S8, 0.2, 0, 1, REDUNDANCIA, 0.0, 0.09259259259259259, nao
